,Drug_ID,SMILES,CYP2C19_Veith
6178,688564.0,CCN1CCC[C@@H](OC(=O)C(c2ccccc2)c2ccccc2)C1,0
6179,2788.0,Oc1c(I)cc(Cl)c2cccnc12,0
6180,8569.0,COc1ccc(C(=O)c2ccccc2O)c(O)c1,1
6181,3103.0,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,0
6182,12555.0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0
6183,6604229.0,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](C(Cl)Cl)NS2(=O)=O,0
6184,135403646.0,Nc1nc2n[nH]nc2c(=O)[nH]1,0
6185,3647.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0
6186,3998.0,NCc1ccc(S(N)(=O)=O)cc1,0
6187,6604230.0,CCCC[C@H](CC)CN1CN(C[C@@H](CC)CCCC)CC(C)(N)C1,0
6189,6604232.0,C[C@@]12CC[C@@H]3[C@H](CC[C@H]4C[C@@H](O)CC[C@]43C)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,0
6190,5328.0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0
6191,5336.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0
6192,6604233.0,CC(=O)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
6193,2480.0,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0
6194,20056532.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,1
6195,54699177.0,CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0
6196,441457.0,C[C@H](N)[C@@H](O)c1ccccc1,0
6197,5534.0,C(#CCN1CCCC1)CN1CCCC1,0
6199,6726.0,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
6200,9918.0,CNCCC=C1c2ccccc2C=Cc2ccccc21,0
6201,5281416.0,O=c1ccc2cc(O)c(O)cc2o1,0
6202,6604237.0,C[N+]1(C)CCO[C@](O)(c2ccc(-c3ccc([C@]4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,0
6203,6604238.0,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@@](C)(O)[C@@]1(C)O)[C@H]23,0
6204,6604239.0,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0
6205,460485.0,Nc1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0
6206,6604240.0,O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,0
6207,6604241.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0
6208,5280953.0,COc1ccc2c(c1)[nH]c1c(C)nccc12,0
6210,6604243.0,C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
6211,6604244.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)C(=O)CC[C@H]12,0
6212,6604245.0,CC(=O)[C@@]1(O)CC[C@H]2[C@H]3C[C@@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0
6213,6604247.0,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@]21C,0
6214,4173.0,Cc1ncc([N+](=O)[O-])n1CCO,0
6218,6604251.0,C=C(C)[C@H]1CC[C@]2(CO)CC[C@]3(C)[C@@H](CC[C@@H]4[C@]3(C)CC[C@H]3C(C)(C)[C@H](O)CC[C@]43C)[C@H]12,0
6220,10143.0,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,0
6221,10154.0,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C,0
6222,688353.0,Cn1c(=O)c2c(ncn2C[C@@H](O)CO)n(C)c1=O,0
6223,5281607.0,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1
6224,5280442.0,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,1
6225,6604254.0,C/C=C1\C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,0
6226,719595.0,CC1=C2[C@@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@]2(C)C=CC1=O,0
6227,6604255.0,C/C=C\C(=O)N(CC)c1ccccc1C,0
6228,120698.0,CN1CCc2cc3c(cc2[C@@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,1
6229,5280445.0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0
6230,1796510.0,O=C(O)[C@@H]1CCCNC1,0
6231,1257702.0,N[C@H](Cn1ccc(=O)c(O)c1)C(=O)O,0
6232,933131.0,COc1ccc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)cc1OC,0
6233,11972594.0,C=C[C@@]12CN(C)[C@@H]3[C@@H]4CO[C@H](C[C@@H]41)[C@]1(C(=O)Nc4ccccc41)[C@H]32,0
6236,6604260.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0
6237,1892.0,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0
6239,72281.0,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,1
6240,636924.0,COc1c2ccoc2nc2c(OC)c(OC[C@H](O)C(C)(C)O)ccc12,0
6241,716128.0,c1ccc2c(c1)CCC[C@@H]2C1=NCCN1,0
6242,443422.0,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@H]1C2)OCO4,1
6243,10666.0,COc1ccn(C)c(=O)c1C#N,0
6244,3830.0,c1coc(CNc2ncnc3nc[nH]c23)c1,0
6245,10745.0,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,0
6246,3371.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0
6247,6604264.0,O=c1ccc2cc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc2o1,0
6248,688483.0,COc1ccccc1OC[C@H](O)COC(N)=O,0
6249,6604266.0,C[C@@H](CNC1CCCCC1)OC(=O)c1ccccc1,0
6250,1715117.0,CCNC[C@H](O)c1cccc(O)c1,0
6251,2761171.0,CCc1cc(C(N)=S)ccn1,0
6252,3180.0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0
6253,6604267.0,C[C@@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)N1C,0
6254,6604269.0,C[C@H](N)CCCC(C)(C)O,0
6255,6604270.0,C[C@@H]1[C@H]2CC[C@@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@@H]4CC[C@]23CN1C,0
6256,3168.0,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0
6257,6843.0,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,0
6258,4436.0,c1ccc2c(CC3=NCCN3)cccc2c1,0
6259,5456.0,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,0
6260,4100.0,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0
6261,721860.0,C[C@@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0
6262,2966.0,N=C(N)N1CCc2ccccc2C1,0
6263,6604273.0,CN1CC[C@]23c4ccccc4N[C@@H]1[C@@]21CCN(C)[C@H]3Nc2ccccc21,0
6264,6604274.0,CC(=O)O[C@]1(C(C)=O)CC[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,0
6265,6604275.0,C[N+]1(C)CC[C@@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1,0
6266,5339.0,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0
6267,6604276.0,COc1c(O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@H](NC(C)=O)CC2,0
6268,6604277.0,CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,0
6269,158961.0,C[C@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0
6270,2391.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0
6271,3739.0,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0
6273,2353.0,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0
6274,12492.0,C[C@H]1CCC[C@@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
6275,6178111.0,CC(C)N=C(N)/N=C(\N)Nc1ccc(Cl)cc1,0
6276,4886.0,CCCCOc1ccc(OCCCN2CCOCC2)cc1,0
6277,5326.0,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0
6278,3081.0,CC1(C)OC(=O)NC1=O,0
6279,5329.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0
6280,6604279.0,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](CC1CCCC1)NS2(=O)=O,0
6281,136620.0,CC(=O)Nc1cc2ccccc2oc1=O,0
6282,6604283.0,CN[C@]1(C)[C@H]2CC[C@@H](C2)C1(C)C,0
6283,8249.0,NC(N)=NC(N)=NCCc1ccccc1,0
6284,6604285.0,CCC[C@H]1C[C@H](C(=O)N[C@@H]([C@H](C)O)[C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@@H]2O)N(C)C1,0
6285,688084.0,CNC[C@H](O)c1ccc(O)c(OC)c1,0
6286,6604286.0,NC(=O)OC[C@H](O)COc1ccc(Cl)cc1,0
6287,5284550.0,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,0
6288,70269.0,Cc1n[nH]c(=O)[nH]c1=O,0
6289,4065.0,CCCNC(C)(C)COC(=O)c1ccccc1,0
6290,6604287.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@@H]2SC1,0
6291,5390108.0,O=C(N/N=C\c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,0
6292,1989.0,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
6293,3280.0,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,0
6295,65065.0,CC(=O)N[C@@H](CC(=O)O)C(=O)O,0
6296,470072.0,CC[C@@H](CO)NCCN[C@H](CC)CO,0
6297,4165.0,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,0
6298,667534.0,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21,0
6299,4091.0,CN(C)C(=N)N=C(N)N,0
6300,6604290.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0
6301,70912.0,CC(=O)N[C@@H](CC(C)C)C(=O)O,0
6302,6604291.0,CC(=O)N[C@@H]1CCSC1=O,0
6303,3677.0,CNC(C)(C)Cc1ccccc1,0
6304,62389.0,c1ccc(CNc2ncnc3nc[nH]c23)cc1,0
6305,11220655.0,O[C@@](CCN1CCCCC1)(c1ccccc1)[C@@H]1C[C@H]2C=C[C@@H]1C2,0
6310,6604296.0,CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@H]1OC(=O)CC(C)C,0
6314,207838.0,O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
6315,6604301.0,CC1(C)O[C@@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@H]4[C@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0
6316,6604302.0,CN1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1,0
6317,98889.0,Cc1c(O)c(=O)n(-c2ccccc2)n1C,0
6318,73397.0,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC,0
6319,101382.0,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0
6320,5393145.0,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0
6321,6604304.0,N[C@H]1C[C@H]1c1ccccc1,1
6322,3366.0,Nc1[nH]c(=O)ncc1F,0
6323,2794.0,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0
6324,16363.0,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0
6325,6604305.0,C/C(=C(/CCO)SSC[C@@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,0
6326,6604306.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
6327,4487.0,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0
6328,6604307.0,Nc1c(O)cccc1C(=O)C[C@@H](N)C(=O)O,0
6329,6604308.0,O[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]23)[C@H]1O)OCO5,0
6330,1548976.0,OCCOCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0
6331,6604309.0,C[C@@]12C[C@@H]3S[C@@H]3C[C@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H](O)CC[C@H]12,1
6332,5510.0,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,1
6333,2466.0,CCCCOc1ccc(CC(=O)NO)cc1,0
6334,17134.0,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0
6335,716488.0,COc1ccc(C[C@@](C)(N)C(=O)O)cc1OC,0
6336,6604310.0,CC(=O)[C@@H]1CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@@]12C,0
6337,6604311.0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1,0
6338,6857.0,CCCCc1cc2ccccc2c(OCCN(C)C)n1,0
6339,164752.0,COc1cc2c(cc1OC)[C@H](C)NCC2,0
6340,6604313.0,CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@]4(F)[C@@H](O)C[C@@]3(C)[C@@]2(C(=O)CCl)O1,0
6341,3634.0,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0
6342,71655.0,N=C(N=C(N)N)N1CCOCC1,0
6343,3055.0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0
6344,72894.0,Nc1ccccc1S(N)(=O)=O,0
6345,4045.0,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0
6346,3926.0,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0
6347,688593.0,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1[C@H](N)CC2,0
6348,19003.0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0
6349,6604314.0,C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0
6350,19009.0,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,0
6351,417052.0,COc1ccc2[nH]c3c(c2c1)CCN=C3C,0
6352,6077.0,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0
6353,6604315.0,O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc(O)c12,0
6354,3354.0,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0
6355,19529.0,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,0
6356,5393144.0,O=C1O[C@H](CN2CCOCC2)CN1/N=C\c1ccc([N+](=O)[O-])o1,0
6357,3690.0,O=P1(NCCCl)OCCCN1CCCl,0
6358,5501.0,CCOC(=O)NNc1nncc2ccccc12,0
6360,19675.0,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0
6361,5585.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0
6362,77553.0,CC(=O)c1cc2ccccc2oc1=O,0
6363,54705185.0,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,0
6364,2446.0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0
6365,441975.0,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,0
6366,933171.0,COc1cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)ccc1O,0
6367,5771580.0,C[N+]1([O-])[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,0
6368,716528.0,CN1CCc2cc3c(cc2[C@@H]1O)OCO3,0
6369,6604319.0,C=C1[C@@H]2C[C@]3([C@H]1O)[C@H](C[C@H]2O)[C@]12[C@@H](O)CC[C@@]4(C)CN(CC)[C@H]1[C@@H]3C[C@@H]24,0
6371,453548.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,0
6372,6604321.0,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@@H]3SC2)cc1,0
6373,6604323.0,C=CCSC[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0
6374,6604324.0,O=C1C=C2C=C[C@H]3C[C@@]2(O1)[C@H]1CCCCN31,0
6375,3332.0,O=C(O)Cc1ccc(-c2ccccc2)cc1,0
6376,6604325.0,CN(C)CCOC(=O)[C@@H](c1ccccc1)C1(O)CCCC1,0
6377,6604326.0,CN1[C@H]2CC(=O)C[C@@H]1[C@@H](O)C2,0
6378,3646.0,COc1c2c(cc3c1OCO3)CCN(C)C2,0
6379,4633.0,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0
6380,3418.0,O=C(O)c1ccccc1OP(=O)(O)O,0
6381,6604328.0,CN1[C@@H](C[C@H](O)c2ccccc2)CCC[C@@H]1C[C@@H](O)c1ccccc1,0
6382,6602484.0,CN1[C@H]2CCC[C@@H]1CC(=O)C2,0
6383,25295.0,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,1
6384,6560359.0,CNC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,0
6385,94423.0,C=CCOc1ccccc1OC[C@H](O)CNC(C)C,0
6386,443371.0,CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1,0
6387,6604329.0,C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1,0
6388,72624.0,COC1=C[C@H]2C3=C([C@H]2C1=O)[C@H](NC(C)=O)CCc1cc(OC)c(OC)c(OC)c13,0
6390,165002.0,COc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,0
6391,6604331.0,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@H]1CCC2=O,0
6392,455271.0,Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,0
6394,5094.0,Cn1c([N+](=O)[O-])cnc1COC(N)=O,0
6397,2448.0,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,0
6398,6604336.0,CC(=O)N[C@@H]1[C@@H](O)O[C@@H](CO)[C@@H](O)[C@@H]1O[C@@H](C)C(=O)O,0
6400,21109.0,COc1ccc(CN2CCNCC2)c(OC)c1OC,0
6402,6604340.0,CCC[C@H]1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,0
6403,54686782.0,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@]3(O)C(=O)C1=C2O,0
6404,6604342.0,C[C@H](NCCC(c1ccccc1)c1ccccc1)c1ccccc1,1
6405,26596.0,CCCCc1ccc2nc(NC(=O)OC)[nH]c2c1,0
6406,73277.0,Clc1cnccn1,0
6409,146678.0,CS(=O)(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,0
6410,5531.0,CCN(CC)c1cc(C)nc2ncnn12,0
6411,6604348.0,CC(=O)N(C[C@@H](C)C(=O)O)c1c(I)cc(I)c(N)c1I,0
6412,6541429.0,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl,0
6415,6604351.0,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,1
6416,6604352.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@H]1C,0
6418,6604354.0,C=C(C)[C@@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@]14C,0
6419,65859.0,OC[C@@H](O)CN1CCN(c2ccccc2)CC1,0
6420,6604355.0,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,0
6421,716109.0,CC1=CC(=O)C2=C(C)CC[C@H]3[C@H](C)C(=O)O[C@H]3[C@H]12,0
6422,92253.0,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0
6423,6604356.0,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0
6424,5037.0,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,0
6425,3242.0,COc1cc(C)nc(-n2nc(C)cc2OC)n1,0
6426,6604357.0,CN(N=O)C(=O)N[C@@H]1[C@@H](O)O[C@@H](CO)[C@@H](O)[C@@H]1O,0
6428,5479.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0
6429,908828.0,COc1ccc2c3c1O[C@@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0
6430,4855.0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,0
6431,929209.0,c1ccc2c3c([nH]c2c1)[C@@H]1[C@H]2CC[C@H]([C@H]4CCCN[C@@H]24)N1CC3,0
6432,643764.0,COc1cc(/C=C\C(=O)N2CCC=CC2=O)cc(OC)c1OC,0
6434,931837.0,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@@H]3C2)cc1,0
6435,6604361.0,CCC[C@H]1C[C@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)N(C)C1,0
6436,6604362.0,CN[C@@H]1[C@H](O)[C@@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]2[C@H](NC)[C@@H]1O,0
6437,688427.0,CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1,0
6438,6604364.0,NC(N)=NC[C@@H]1COC2(CCCCC2)O1,0
6439,156391.0,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0
6440,31072.0,CCOC(=O)n1ccn(C)c1=S,0
6441,6604366.0,C/C=C1\C[N@@+]2(C)CC[C@@]34C(=C(C=O)[C@H]1C[C@H]32)Nc1ccccc14,0
6442,6604367.0,CN1CCC2=C[C@H](O)[C@@H]3OC(=O)c4cc5c(cc4[C@H]3[C@H]21)OCO5,0
6443,3059.0,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,0
6444,6604369.0,COc1ccc(C[C@@H]2NC[C@H](O)[C@@H]2OC(C)=O)cc1,0
6445,4189.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
6446,673469.0,COc1c2c(nc3ccccc13)O[C@H]([C@@](C)(O)CO)C2,0
6447,9604980.0,C[C@H]1CS(=O)(=O)CCN1/N=C\c1ccc([N+](=O)[O-])o1,0
6448,6604372.0,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@]4(O)[C@H](C2)N(CC2CCC2)CC[C@@]314,0
6449,4912.0,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
6450,176540.0,CN1CCO[C@H](c2ccccc2)c2ccccc2C1,0
6451,6604373.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(C)=O)C[C@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0
6452,6604374.0,C[C@@H](Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,0
6453,2132.0,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,0
6454,6604375.0,CC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3C(=O)C[C@]21C,0
6455,6604376.0,CC(=O)OCC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3C(=O)C[C@]21C,0
6456,6604377.0,CCCN[C@@H](C)C(=O)Nc1c(C)csc1C(=O)OC,0
6457,6604378.0,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1
6459,6604380.0,CCC(=O)O[C@@]1(C(=O)CCl)[C@@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0
6460,4135.0,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,0
6462,6604382.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0
6464,4939.0,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1
6465,3463.0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0
6466,4199.0,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0
6468,32324.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0
6469,6604385.0,Clc1ccc([C@H](Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1
6470,3478.0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0
