,Drug_ID,SMILES,CYP3A4_Veith
7401,1383732.0,O=C(Nc1ccc(Oc2ccccc2)cc1)C1CCN(c2c3c(nc4ncnn24)CCC3)CC1,0
7402,1450735.0,CC(C)OC(=O)c1cc2c(ccn2C)n1CC(=O)N1CCC(Cc2ccccc2)CC1,1
7403,1383751.0,O=C(CSc1nnnn1C1CCCC1)Nc1ccc(F)cc1,1
7404,1096905.0,Cc1nnc(NCc2ccco2)s1,0
7405,9549628.0,CNCCCc1ccccc1.Cl,0
7406,2901601.0,O=C(CCN1CCOCC1)Nc1ccccc1,0
7407,9549629.0,CCSc1nnc(C(N)Cc2ccccc2)o1.Cl,1
7408,1477836.0,c1ccc(-c2nccc(-c3ccc(-n4cnc5ccccc54)cc3)n2)nc1,0
7409,2769101.0,COC(=O)c1cc(C#N)c(NCc2ccc(Cl)cc2Cl)nc1C,0
7410,5013791.0,Cc1cccc(-n2c(Cn3nc(C)c([N+](=O)[O-])c3C)n[nH]c2=S)c1,0
7411,1483349.0,Cn1c(C(N)=O)cnc1Sc1ncc(C(F)(F)F)cc1Cl,0
7412,5905705.0,Cc1onc(C(=O)/C=C/N(C)C)c1C(=O)Nc1nccs1,0
7413,950649.0,Cc1cc(N2CCCCC2)nc(NCc2ccccc2)n1,0
7414,9549995.0,COc1ccc(/C(O)=C2/C(=O)C(=O)N(CC3CCCO3)C2c2ccc(OC)c(OC)c2)cc1,0
7415,771596.0,C1CNCCOCCNCCN1,0
7416,948802.0,CC(C)CC(=O)N1CCC(N2CCN(c3ccccc3)CC2)CC1,0
7417,3700490.0,CC1CN(C2CCN(C(=O)c3cccc(Cl)c3)CC2)CC(C)O1,0
7418,4652860.0,Cc1ccc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c3cccnc23)c(C)c1,0
7419,1477814.0,c1ccc2c(c1)ncn2-c1ccc(-c2ccnc(-c3ccncc3)n2)cc1,1
7420,5524312.0,CSc1nsc(/C=C/Nc2ccc(Cl)cc2)c1C#N,1
7421,1481296.0,O=C(O)c1nn(-c2ccccc2)ccc1=O,0
7422,135476808.0,COC(=O)/C=C/CSC1=N/C(=C/c2ccc(-n3cncn3)cc2)C(=O)N1,1
7423,3524600.0,COc1ccc(Cc2c(N)nc(N)nc2N)cc1,0
7424,2980952.0,COC(=O)c1ccccc1NC(=O)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1,0
7425,5708068.0,Cc1ccc(/C=C/c2ccc(=O)n(Cc3ccc(Cl)cc3Cl)n2)cc1,0
7426,2980586.0,CNC(=S)Nc1ccc(Nc2ccccc2)cc1,0
7427,1509139.0,Cc1ccn2cc(CSc3ccccc3N)nc2c1,1
7428,2980792.0,COC(=O)C1=C(CSCc2ccccc2)NC(=O)NC1c1cc(C)ccc1C,1
7429,9636301.0,FC(F)(F)c1cc(C(F)(F)F)c2ccc(N/N=C/c3cccc(Cl)c3)nc2n1,0
7430,9638967.0,COc1ccc(C(=O)O/N=C/c2ccc(S(=O)c3ccc(Cl)cc3)nc2)cc1,0
7431,2983546.0,CCN1C(=O)CC(N2CCN(CC(=O)NC(C)C)CC2)C1=O,0
7432,791786.0,CCC(=O)N1CCn2c1nc1ccccc12,0
7433,2983410.0,CC(=O)N1CCN(c2ccccc2NC(=O)COc2ccc(Br)cc2)CC1,1
7434,1179063.0,Nn1c(SCC(=O)N2CCOCC2)nnc1-c1ccccc1Cl,0
7435,2238613.0,O=C(Nc1cnc2ccccn2c1=O)c1ccc(Cl)cc1,0
7436,2986428.0,CC(C)CNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CC(C)(C)OC3,0
7437,2936609.0,CCCCN1C2=C(C(=O)CCC2)C(c2ccc(Cl)c(Cl)c2)C2=C1c1ccccc1C2=O,1
7438,2982260.0,COc1ccc(Cl)cc1NC(=O)C12CCC(C)(C(=O)O1)C2(C)C,1
7439,1257653.0,Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)NCc1ccccn1,0
7440,947543.0,Cc1nn2c(C)nc3sc4c(c3c2nc1=O)CC(C)(C)OC4,0
7441,1869361.0,Cn1c(=O)n(-c2cccc(Cl)c2)c(=O)c2c3c(sc21)COC(C)(C)C3,0
7442,2965286.0,COc1ccc(CCNc2ccncn2)cc1.Cl,1
7443,1251632.0,Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)NCc1ccccc1,0
7444,9550056.0,CN(C)c1ccc(/C=C2/C(=O)N(c3ccc([N+](=O)[O-])cc3)N=C2N2CCOCC2)cc1,0
7445,186315.0,COc1ccc(NC(=O)OC(C)C)cc1,0
7446,4315951.0,Cc1ccc(C(=O)C2(C)C3c4cc(Br)ccc4OC(=O)C32C(=O)c2ccco2)cc1,0
7447,3367465.0,CCN(CC)c1ccc(NC(=O)c2cnn(CC)c2)cc1,0
7448,9550059.0,CSc1nc2c(c(C(F)(F)F)n1)CC(C)CC2,0
7449,23975045.0,COc1nc(Oc2ccc(/C=N/O)cc2)nc(N(C)C)n1,0
7450,135403498.0,O=C1Nc2ccccc2/C1=N/c1sc2c(c1C(=O)NCCc1ccccc1)CCCC2,1
7451,3292650.0,CCCCCOc1ccc(NC(=O)C(=O)NCCC2=CCCCC2)cc1,0
7452,2955196.0,CCOC(=O)c1cc(CC)sc1NC(=O)c1cc(OCC)c(OCC)c(OCC)c1,1
7453,2204715.0,CCCCCc1nnc(NC(=O)C(=O)OCC)s1,0
7454,3789576.0,Cc1ccc(C)c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c3cccnc23)c1,0
7455,9550066.0,CCn1c(=O)cc(SCC(=O)Nc2cc(OC)c(OC)c(OC)c2)c2ccccc21,1
7456,5348776.0,Cc1ccc(-c2ccc(/C=N/N3C(=O)C4C5C=CC(C6CC56)C4C3=O)o2)c([N+](=O)[O-])c1,1
7457,1976855.0,C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(C/C=C/c3ccccc3)CC2)c1,0
7458,2882889.0,COc1ccccc1CC1C(=O)C2CCN1CC2,0
7459,2194383.0,CCCNS(=O)(=O)c1ccc(OCC(=O)OC)cc1,0
7460,1302380.0,COc1cc(CNC(C)(C)CO)ccc1OCC(=O)Nc1ccc(Br)cc1,0
7461,1256690.0,O=S(=O)(c1cc(-c2nc3ccccc3s2)ccc1Cl)N1CCOCC1,0
7462,6483755.0,COc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(Cl)c2)cc1OC,0
7463,9550079.0,CCOC(=O)CSC1=C(C#N)C(c2sccc2C)C(C(C)=O)=C(C)N1,0
7464,6399489.0,O=C1/C(=N\O)Cc2ccccc21,0
7465,221407.0,O=C(Nc1ccccc1Cl)c1ccccc1Cl,0
7466,5210287.0,COC(=O)c1cc(OC)ccc1-c1ccc(OC)cc1,0
7467,898673.0,CCSc1nnc(NC(=O)COc2ccc3ccccc3c2)s1,0
7468,9550115.0,CCOC(=O)Cc1c(C)nc2c(C#N)c[nH]n2c1=O,0
7469,2914881.0,O=C(NC1CCCCC1)C1CC=CCC1C(=O)OCC(Cl)=C(Cl)Cl,1
7470,2907540.0,Cc1ccc(NC(=O)c2cc(N3C(=O)C4CC=CCC4C3=O)ccc2N2CCOCC2)cc1Cl,1
7471,886009.0,COc1ccc(NC(=O)C(F)(F)F)cc1OC,0
7472,725082.0,CCOc1ccccc1OCC(=O)Nc1ccc(Cl)cc1Cl,0
7473,9550117.0,N/C(Cc1cccs1)=N\OC(=O)COc1ccc(Br)cc1Cl,1
7474,756636.0,CC(=O)c1ccc(NC(=O)C2(c3ccccc3)CCOCC2)cc1,0
7475,1080831.0,O=C(c1ccccc1)c1ccc(OCCn2cnc3ccccc3c2=O)cc1,0
7476,802888.0,Cc1ccc(C)c(NC(=S)c2ccccn2)c1,0
7477,23664089.0,CC12CCC(C(=O)[O-])(C/C1=N\O)C2(C)C.[Na+],0
7478,2904816.0,CC(=O)N1CCN(S(=O)(=O)c2ccccc2)C1c1ccccc1,1
7479,1342572.0,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccnc3)CC2)cc1,1
7480,2947607.0,COc1cc(Br)cc2cc(C(=O)NCC3CCCO3)c(=O)oc12,0
7481,2209040.0,O=C(c1cccs1)n1nc(-c2ccc(Cl)cc2)nc1NCc1ccco1,0
7482,2815785.0,Cn1c(=O)c2c(nc(NCC3CCCO3)n2Cc2cccc(Br)c2)n(C)c1=O,1
7483,6859997.0,CCOc1ccc(/C=N/n2c(SC)nnc2-c2ccccc2)cc1OCC,0
7484,732049.0,COc1cc(C(=O)Oc2ccc3c(c2)OCC3=O)cc(OC)c1OC,0
7485,753672.0,Cn1c(=O)c2cn(-c3ccccc3)cc2n(C)c1=O,0
7486,898593.0,Cc1ccc(/C=C/C(=O)Nc2cc(C)on2)cc1,0
7487,892616.0,Cc1ccc(C(=O)n2cnnc2N)cc1,0
7488,753193.0,CC1CCN(C(=O)Nc2ccc3nsnc3c2)CC1,0
7489,3553766.0,COc1ccc(C(=O)Nc2nc3c(s2)Cc2cc(OC)ccc2-3)cc1,1
7490,5200206.0,CCOC(=O)/C(=C/Nc1ccccc1)[N+](=O)[O-],0
7491,3994437.0,CC1(C)CC(=O)C2=C(C1)N(c1ccc(F)cc1)C(N)=C(C#N)C2c1cccs1,1
7492,566975.0,O=C(CN1CCCCC1)Nc1nnc(-c2ccc([N+](=O)[O-])cc2)s1,1
7493,24215092.0,COc1ccc(/C=C/C(=O)NCC(=O)N/N=C/c2cc(Br)ccc2OC)cc1,0
7494,6372599.0,CCOC(=O)N/N=C(/C)c1ccc([N+](=O)[O-])o1,0
7495,9550202.0,COC(=O)CNC(=O)C(C)NC(=O)CNC(=O)OCc1ccccc1,0
7496,9600320.0,COc1cc(/C=N/Nc2snc(SC)c2C#N)cc(OC)c1OC,1
7497,2234851.0,CSC1=N/C(=C\c2ccc(Br)o2)C(=O)S1,0
7498,2237552.0,O=C(c1ccco1)N1CCN(C(=O)c2nn3cccnc3c2Cl)CC1,0
7499,2954815.0,COC(=O)c1cc(NC(=O)CC2NC3CCCCC3NC2=O)cc(C(=O)OC)c1,1
7500,2214231.0,O=C(NCCCN1CCc2ccccc2C1)Nc1ccc(Cl)cc1,0
7501,1288712.0,O=C(Nc1ccccc1N1CCN(C(=O)c2ccccc2)CC1)c1cc(Br)ccc1Cl,1
7502,2949518.0,Cn1c(=O)c2c(ncn2CC(COCc2ccccc2Cl)OCc2ccccc2Cl)n(C)c1=O,1
7503,2206620.0,Cc1ccc(-n2nc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3n2)cc1,1
7504,9550212.0,CCOC(=O)Cc1c(C)nc2c(-c3ccccc3)c(-c3ccccc3)[nH]n2c1=O,1
7505,4607987.0,CC(C)NC(=O)c1ccc2c(=O)n(Cc3ccco3)c(=S)[nH]c2c1,0
7506,3586856.0,O=C(c1ccc2nc3ccc(Cl)cc3c(=O)n2c1)N1CCOCC1,0
7507,2838777.0,CCOc1ccc(C2C(C#N)=C(N)Oc3c2c(=O)oc2ccccc32)cc1,0
7508,2909877.0,CCOC(=O)C1=C(C)NC2=C(C(=O)C(C(=O)OCC)C(c3ccc(OC)cc3)C2)C1c1ccccn1,0
7509,9550253.0,CCc1ccc(OP(C)(=O)O)cc1.N,0
7510,2882681.0,CC1CSc2nc3sc4c(c3c(=O)n21)CCCC4,1
7511,722995.0,O=C(Nc1ccccc1C(=O)NCCc1ccccc1)c1ccco1,1
7512,748403.0,Cc1oc(-c2ccccc2)cc1C(=O)Nc1ccc(N(C)C)cc1,1
7513,818548.0,CC(=O)c1sc(N)c(C(=O)OC(C)C)c1C,0
7514,1480713.0,Cc1c(CCO)c(=O)n(-c2ccccc2)n1S(=O)(=O)c1c(Cl)cc(Cl)cc1Cl,1
7515,1308427.0,CCOc1ccc(-n2c(N)c(C(=O)NCc3cccnc3)sc2=S)cc1,1
7516,888842.0,CCOc1ccc(C(=O)Nc2ccccc2N2CCCC2)cc1,0
7517,2937044.0,CCOC(=O)C1=C(C)N(Cc2ccccc2)C(=O)NC1c1ccc(OC)cc1,1
7518,1252650.0,Cc1ccccc1NC(=O)CSc1nc(N2CCCCC2)nc(N2CCCCC2)n1,1
7519,2883512.0,O=C1C=C(c2cccs2)CC(c2cccs2)C1n1cnc([N+](=O)[O-])c1,0
7520,5347628.0,C(/C=C/c1ccco1)=N/N1CCN(c2ccccc2)CC1,0
7521,3932660.0,Cc1ccccc1-n1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,1
7522,899749.0,CCN(CC)c1ccc(NC(=O)c2cccnc2)c(C)c1,0
7523,4249375.0,CC(C)Cn1c(-c2nn(C)cc2Cl)n[nH]c1=S,0
7524,1179062.0,CCN(CC)C(=O)CSc1nnc(-c2ccncc2)n1N,0
7525,687322.0,O=C(Nc1ccccn1)c1ccco1,0
7526,5111967.0,CCOC(=O)CC(NC(=O)c1cccs1)c1ccc(OCC)cc1,0
7527,4594935.0,Cc1ccc(C(C(=O)NC2CCCCC2)N2CCN(C(=O)c3ccco3)CC2)cc1,0
7528,4306095.0,FC(F)(F)c1cc(-c2ccco2)nc(NCCc2ccccc2)n1,0
7529,9550319.0,COc1ccc(Nc2ncc(C(=O)N3CCN(c4ccc(F)cc4)CC3)c3ccccc23)cc1,0
7530,9550320.0,CCN(CC)c1cc(C)c2cc(NC(=O)c3ccc(Br)o3)ccc2n1,0
7531,9550322.0,Cc1cccc(NC(=O)CCS(=O)(=O)c2cccc3nsnc23)c1C,0
7532,756972.0,CCN1CCC2(CC1)NC(CO)(CO)CO2,0
7533,4267356.0,Cc1ccc(CC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,1
7534,9550329.0,COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccc(OC)c(OC)c1OC)=[N+]2C.[I-],1
7535,4438745.0,CCNc1nc(Oc2ccc(=O)n(-c3ccccc3)n2)nc(N(C)C)n1,0
7536,738490.0,Cc1ccc(Nc2nnns2)cc1,1
7537,9550332.0,CN1CCN(C(=O)c2ccc(COc3ccc(C(C)(C)C)cc3)o2)CC1,0
7538,668390.0,O=C(Nc1ccccc1Cl)c1ccn[nH]1,0
7539,6519189.0,CCCCN1C(=O)/C(=c2\sc3nc(=O)c(-c4ccccc4)nn3c2=O)c2ccccc21,1
7540,723818.0,Cc1cc(C)c(C#N)c(Oc2ccc(F)cc2)n1,1
7541,3656225.0,Cc1ccc(NC(=O)CSCC(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)cc1,1
7542,4985864.0,COc1ccc(Cl)cc1NC(=O)NCCCl,0
7543,1250236.0,Cc1ccc2nc(NC(=O)COC(=O)c3ccc(Br)o3)sc2c1,1
7544,684587.0,CSc1nsc(SC)c1C(=O)Nc1ccc(C)cc1,1
7545,5393549.0,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,0
7546,3303878.0,Cc1cc(C)n(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)n1,1
7547,135464837.0,Cc1cc(=O)[nH]c(-n2[nH]c(C)cc2=O)n1,0
7548,3803726.0,Cc1ccc(C(=O)c2ccccc2C(=O)O)s1,0
7549,6620818.0,COC(=O)c1ccccc1Oc1c(F)c(F)nc(N2CCOCC2)c1F,0
7550,9550488.0,CCOc1cc(/C=C2/C(=N)N3C=CSC3=NC2=O)ccc1OCCCOc1ccccc1C,1
7551,4113801.0,O=C(Cc1ccc(-n2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2cccc(Cl)c2)CC1,1
7552,3449798.0,COC(=O)c1cnn(C(=O)c2ccccc2Br)c1N,0
7553,2982704.0,CCOC(=O)C1CCCN(C(=O)c2cc3nc(-c4ccc5c(c4)OCO5)cc(C(F)(F)F)n3n2)C1,1
7554,2235606.0,CCOc1ccccc1NC(=O)Nc1c(C)n(-c2ccccc2)c(=O)n1C,0
7555,752193.0,CCOc1ccc(NC(=O)CCSc2nnc(C)s2)cc1,0
7556,5322334.0,O=c1c(Oc2ccccc2Br)c(C(F)(F)F)oc2c(CN3CCCC3)c(O)ccc12,0
7557,889459.0,CCOc1ccccc1Oc1coc2cc(OC)ccc2c1=O,0
7558,1259038.0,Cc1cccc(NC(=O)c2cc(N3C(=O)CCC3=O)ccc2Cl)n1,0
7559,2948005.0,COc1ccc(S(=O)(=O)N(CC(=O)NCC2CCCO2)c2ccc(F)cc2)cc1OC,1
7560,1210778.0,O=C(CNS(=O)(=O)c1ccc(Br)cc1)N1CCOCC1,0
7561,751278.0,CC1CCN(C(=S)c2ccc(O)cc2)CC1,0
7562,2192244.0,Cc1ccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)cc1,0
7563,2229921.0,CSc1cccc(NC(=O)CN(c2ccccc2)S(=O)(=O)N(C)C)c1,0
7564,2987851.0,COc1ccc(-c2cc(C(F)(F)F)nc(N3CCN(C)CC3)n2)cc1OC,0
7565,9550549.0,CCN(CC)C(=O)C1CC(=O)N(c2ccc(OC)cc2)C1c1ccc(OC)cc1,0
7566,3563041.0,C=CCSc1ncccc1C(=O)NCc1ccc(C)cc1,1
7567,4668488.0,COc1ccc(C2C(=O)N(C3CCCCC3)CC(=O)N2CC2COc3ccccc3O2)cc1,1
7568,9550554.0,CC1CCN(CC(C)CNC(=O)c2cc(-c3ccccn3)nc3ccccc23)CC1,0
7569,9550556.0,CCN(CC)CCOc1ccc2c(c1)C(=NO)c1cc(OCCN(CC)CC)ccc1-2.Cl,0
7570,2837091.0,Cn1nccc1C(=O)Nc1ccc(Cl)cc1,0
7571,5145407.0,O=C(Nc1cccc(OC(=O)c2cccnc2)c1)c1cccnc1,0
7572,5222827.0,O=C(C1CC(=O)N(C2CCCC2)C1)N1CCC2(CC1)OCCO2,0
7573,5181562.0,Cc1ccc(-n2c([O-])nc(-[n+]3ccccc3)c2C=O)cc1,0
7574,6007691.0,CCCCCC/C(C)=C1/SC(=S)NC1=O,0
7575,3579761.0,CCOC(=O)N1CCN(C(=O)c2ccc(NC(C)=O)cc2)CC1,0
7576,56642830.0,Br.COc1ccc(C2=CSC(/N=C/c3ccc(F)cc3)=NN2)cc1,0
7577,5883673.0,COc1ccc(/C=C2\N=C(c3c(-c4ccccc4)noc3C)OC2=O)cc1OC,0
7578,44601848.0,O=C(CNc1cccc2ccccc12)N/N=C/C(Br)=C/c1ccccc1,0
7579,3616474.0,CC1CCC(=NNC(=O)Cc2ccccc2)CC1,0
7580,4252651.0,CCCCCn1c(SCC(=O)c2ccccc2)nc2cc(C(=O)NCc3ccco3)ccc2c1=O,0
7581,4201840.0,COCCNC(=O)CCCCCn1c(=S)[nH]c2ccccc2c1=O,1
7582,3378026.0,CC1(C)CC(=O)C2=C(C1)N(Cc1cccnc1)C(=O)C2(NC(=O)c1cccnc1)C(F)(F)F,1
7583,9550589.0,CC(C)Oc1ccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)cc1,1
7584,9550599.0,O=C(COc1ccc2ccccc2c1)N1CCN(CC2CC3C=CC2C3)CC1.O=C(O)C(=O)O,1
7585,2287620.0,CCCCN(CC)C(=O)Cc1ccccc1OC,1
7586,2982735.0,CC12CCC(C(=O)Nc3ncc([N+](=O)[O-])s3)(OC1=O)C2(C)C,1
7587,938100.0,COc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c(OC)c1,1
7588,2964970.0,CCOc1ccc(NC(=O)CSc2nnc(CCNC(=O)c3ccc(OC)cc3)n2CC)cc1,1
7589,1562681.0,CCCCOC(=O)Nc1ccccc1C(=O)OC,0
7590,1562682.0,CCCCOC(=O)Nc1cccc(C(=O)OCC)c1,0
7591,2243314.0,C=CCn1c(SCc2ccccc2)nc2scc(-c3ccc(C)o3)c2c1=O,0
7592,1269642.0,O=C(Nc1cccnc1)c1ccc(COc2cc(Cl)ccc2Cl)o1,1
7593,2269359.0,O=C(Cc1ccc(Br)cc1)OCC(=O)c1ccc2c(c1)OCCO2,0
7594,806583.0,COc1ccc(Br)cc1C(=O)Nc1cc(C)cc(C)c1,0
7595,1224972.0,Cc1c(NC(=O)CSc2nnnn2C)c(=O)n(-c2ccccc2)n1C,0
7596,2838863.0,O=C(O)C1CCCCC1C(=O)Nc1ccccc1Cl,0
7597,878806.0,N#Cc1c2n(c3c(=S)nc[nH]c13)CCCCC2,0
7598,2839131.0,COC(=O)c1ccc(NC(=O)C2CCCCC2C(=O)O)cc1,0
7599,782202.0,c1ccc(CN2CCN(Cc3ccc4c(c3)OCCO4)CC2)cc1,0
7600,2198487.0,CCCCNS(=O)(=O)c1ccc(OC)c(Cl)c1Cl,1
7601,1006779.0,O=C(NCc1ccco1)c1ccccc1NS(=O)(=O)c1ccc(Br)s1,0
7602,850027.0,COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)c(C)c1C,1
7603,2882867.0,CC(C)(C)CNC(CO)C12CC3CC(CC(C3)C1)C2.Cl,0
7604,755479.0,CN(C)c1nccc(N(Cc2ccccc2)Cc2ccccc2)c1C#N,1
7605,725629.0,COc1ccc(NC(=O)CCOc2ccccc2)cc1,1
7606,1265320.0,CCn1c(-c2nonc2NC(=O)c2ccccc2)nc2ccccc21,1
7607,886110.0,COc1ccccc1NC(=S)NCCc1ccccc1,1
7608,2244013.0,Cc1ccc(S(=O)(=O)CC#CCOC(=O)c2ccc([N+](=O)[O-])cc2)cc1,1
7609,1562726.0,CCCCOC(=O)Nc1ccc(C)c(Cl)c1,0
7610,619850.0,COC(=O)C1=C(C)NC(=O)NC1c1ccsc1,0
7611,1185934.0,Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1nnc(Cc2ccc(Cl)cc2)s1,1
7612,2908222.0,CC(=O)OC1C2CCCC1C([NH+]1CCCC1)CC2.[Cl-],0
7613,2887981.0,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc([N+](=O)[O-])cc1,1
7614,710575.0,Cc1ccc(N2C(=O)C(Cl)=C(NCc3ccccc3)C2=O)c(C)c1,0
7615,1303250.0,COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1C,0
7616,1288515.0,O=C(Nc1cc(C(F)(F)F)ccc1N1CCCCC1)c1ccc(Br)o1,0
7617,2950457.0,Cc1cc2ncn(C3CC(=O)N(C)C3=O)c2cc1C,0
7618,1288186.0,C=CCn1c(SCc2ccc3c(c2)OCO3)nc2scc(-c3ccco3)c2c1=O,1
7619,962255.0,Cc1cccc(OCCn2c(-c3ccco3)nc3ccccc32)c1,1
7620,1022956.0,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(Cn2cc(Br)cn2)o1,0
7621,1047097.0,C=CCn1c(Cc2c[nH]c3ccccc23)nnc1SCC(=O)NCc1ccccc1,0
7622,9587705.0,Cn1ncc(C#N)c1/N=C/N1CCCCCC1,0
7623,1811779.0,CCCCNC(=O)Cc1coc2ccc3ccccc3c12,1
7624,680922.0,COC(=O)N(C)c1ccccc1C(=O)N1CCOCC1,0
7625,882156.0,CC(=O)Nc1cccc(N2C(=O)CCC2=O)c1,0
7626,5348842.0,Clc1ccc(Sc2ccc(/C=N/n3cnnc3)o2)cc1,1
7627,875046.0,CC(=O)COc1ccc2c(C)c(C)c(=O)oc2c1,0
7628,1307587.0,O=C(Nc1ccccc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1)c1cc(Br)ccc1Cl,1
7629,2200018.0,Fc1ccccc1OCCCCSc1ncccn1,0
7630,2962110.0,CCOC(=O)NC1(C(F)(F)F)C(=O)N(Cc2ccccc2)C2=C1C(=O)CC(C)(C)C2,0
7631,1287557.0,COc1cc(CNn2nnnc2N)ccc1OCc1c(Cl)cccc1Cl,1
7632,2949746.0,O=C1CC(N2CC=C(c3ccc(F)cc3)CC2)C(=O)N1c1ccc(F)cc1,1
7633,976348.0,COC(=O)COc1cccc(NC(=O)c2ccc(C)cc2)c1,1
7634,2884325.0,Cc1c(CCOC(=O)C2C3CC4CC(C3)CC2C4)sc[n+]1CC(=O)c1ccc(Br)cc1.[Br-],1
7635,2884279.0,S=C1NCCOCCOCCOCCN1,0
7636,5347550.0,Cc1cccc(/C=N/n2c(C)nnc2C)c1,0
7637,5347519.0,O=[N+]([O-])c1ccc(Cl)c(/C=N/N2CCN(Cc3ccccc3Cl)CC2)c1,0
7638,5347389.0,COc1ccc2c(c1[N+](=O)[O-])CCC/C2=N/OC(=O)c1cccc2ccccc12,0
7639,2266182.0,CNC(=O)C(=O)NCCc1ccc(Cl)cc1,0
7640,5347203.0,Cc1cccc(-n2c(C)cc(/C=N/n3cnnc3)c2C)c1,1
7641,2883188.0,O=C1c2ccccc2C(=O)N1CC1CCCO1,0
7642,2839323.0,O=C(O)C1CCCCC1C(=O)Nc1cc(Cl)ccc1Cl,0
7643,1520411.0,CC(=O)c1c(N2CCC(C(N)=O)CC2)nc(=S)n(-c2ccccc2)c1C,0
7644,135448854.0,COc1ccc(N2CCN(C(=N)/C(C(C)=O)=C(\C)O)CC2)cc1,0
7645,2192957.0,CCCCc1ccc(NC(=S)NCc2cccs2)cc1,0
7646,1269684.0,O=C(c1ccc(COc2ccccc2Br)o1)N1CCN(c2ccccn2)CC1,0
7647,892237.0,Cc1c(Br)cc(C(=O)NC2CCCCC2)c(C)c1C,0
7648,1046783.0,Cc1ccc(-n2c3c(c(=O)[nH]c2=O)C(C(F)(F)F)(C(F)(F)F)NC(=O)N3)cc1,0
7649,2962308.0,CCCCN1C(=O)NC(NC(=O)c2ccco2)(C(F)(F)F)C1=O,0
7650,4289706.0,C=CCN1C(=O)c2ccccc2Sc2ccc(C(=O)N3CCC4(CC3)OCCO4)cc21,1
7651,1252365.0,Cn1c(CN2CCCC2)nc2cc(NC(=O)C3CCCCC3)ccc21,0
7652,9550656.0,CCCCNC(=O)C1CC(=O)N(c2ccc(OC)cc2)C1c1ccc(OC)cc1,0
7653,3107691.0,Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1,1
7654,4018255.0,CC(C)(C)c1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)cc2)cc1,0
7655,1556129.0,CCOC(=O)Cc1csc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)n1,1
7656,6617580.0,CC(=O)N1CC(=O)N(OCc2ccccc2)C1c1ccc(Cl)cc1Cl,1
7657,3528369.0,COc1ccc2c(c1)C(=NN)c1cc(OC)ccc1-2,1
7658,44601847.0,O=C(N/N=C/c1cccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1)c1cncc(Br)c1,1
7659,4450650.0,CNC(C)c1cc(OC)ccc1OC,0
7660,4412075.0,CN1CCN(c2nc(-c3ccccc3)cc(C(F)(F)F)n2)CC1,0
7661,9550715.0,COc1ccc(Nc2ncc(C(=O)N3CCN(Cc4ccccc4)CC3)c3ccccc23)cc1,0
7662,4130402.0,O=C(NCC1COc2ccccc2O1)C1C2C=CC3(CN(Cc4cccs4)C(=O)C13)O2,0
7663,3424504.0,COC(=O)c1cn(NC(=O)c2cccc(OC)c2)c(=O)c2ccccc12,0
7664,4226781.0,COC(=O)c1cn(NC(=O)c2ccc(F)cc2)c(=O)c2ccccc12,0
7665,3473123.0,O=C1Nc2ccccc2C(O)(C(=O)NCc2ccc3c(c2)OCO3)N1c1ccc(Cl)c(Cl)c1,1
7666,45022906.0,O=[N+]([O-])c1ccc(/C=N/N/C(=N/c2ccccn2)c2ccccn2)cc1,0
7667,3941062.0,CCOC(=O)c1sc(NC(C)=O)nc1-c1ccccc1,0
7668,3262536.0,COc1cc(C(=O)Nc2nc3ccc4nc(C)sc4c3s2)cc(OC)c1OC,0
