,Drug_ID,SMILES,CYP2D6_Veith
5722,6603815.0,OC[C@@H]1O[C@@H](c2nc3cc(Cl)c(Cl)cc3[nH]2)[C@H](O)[C@@H]1O,0
5723,2497.0,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,1
5724,5360696.0,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1
5725,6603816.0,CN(C)C(=O)/N=N\C(=O)N(C)C,0
5726,6603817.0,C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@H]1CCC2=O,0
5727,1775.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0
5728,123831.0,CN(C)C(N)=NCCC[C@H](N)C(=O)O,0
5729,4687.0,Cn1c(=O)[nH]c2ncn(C)c2c1=O,0
5730,4223812.0,CCC(=O)N1CCN(C(=O)c2ccccc2)CC1,0
5731,1774.0,CC1(C)CCC=[N+]1[O-],0
5732,6603819.0,O=C1[C@@H]2C=CC=CC2=NC(=S)N1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
5733,6603820.0,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,1
5734,4382.0,CNCCc1ccc(O)c(O)c1,0
5735,1316.0,C[N+]1(C)CCN(c2ccccc2)CC1,0
5736,1474.0,c1ccc(-c2ccccn2)nc1,0
5737,673467.0,COc1c2c(nc3ccccc13)O[C@@H]([C@@](C)(O)CO)C2,0
5738,5311064.0,COc1ccc(CCNC[C@H](O)c2ccc(O)cc2)cc1OC,0
5739,6603824.0,Clc1ccc(N2C[C@@H]3CC[C@H](C2)N3)nn1,0
5740,114771.0,NC(=NCc1ccc(Cl)c(Cl)c1)NC(=O)c1nc(Cl)c(N)nc1N,1
5741,6603825.0,OC[C@@H]1O[C@@H](n2cnc3cncnc32)[C@@H](O)[C@H]1O,0
5742,446849.0,CC[C@@H]1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1C[C@H]2CC,1
5743,6603828.0,NC(=O)COc1c(F)cc(SCCNS(=O)(=O)c2ccccc2)cc1F,0
5744,547.0,O=C(O)Cc1ccc(O)c(O)c1,0
5745,6603829.0,OC[C@@H]1NC[C@@H](O)[C@@H](O)[C@H]1O,0
5746,1317.0,NCCCCCCCCCCN,0
5747,4943.0,CC(C)c1cccc(C(C)C)c1O,0
5748,107704.0,COC(=O)c1cc2c(cn1)[nH]c1ccccc12,0
5749,104999.0,CCc1c(C(=O)OC)ncc2[nH]c3cc(OC)c(OC)cc3c12,0
5750,6603832.0,CCc1cc(Cl)c(OC)c(C(=O)NC[C@H]2CCN(CC)C2)c1O,1
5751,11972589.0,OC[C@@H]1O[C@@H](n2cnc3c(N[C@@H]4C[C@@H]5CC[C@H]4C5)ncnc32)[C@@H](O)[C@H]1O,0
5752,149793.0,CCCCCC[C@@H]([C@H](C)O)n1cnc2c(N)ncnc21,0
5753,9363.0,CCN(CC)C(=O)c1ccc(O)c(OC)c1,0
5754,53708.0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,0
5756,6603836.0,CCCCCCCCCCCCCCCCCCOC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,0
5757,6603838.0,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21,0
5758,6603839.0,CCNC(=O)[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,0
5759,439487.0,CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)O)C(=O)NCCCCN=C(N)N,0
5760,3213.0,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,1
5761,4362.0,CCN1C(=O)C=CC1=O,0
5762,6207.0,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,0
5763,166776.0,O=C(O)[C@@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)O,0
5764,3433.0,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,0
5765,3448892.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccc(F)cc1,0
5766,6603848.0,COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@H]1CO2,1
5767,6603849.0,NS(=O)Oc1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0
5768,3339.0,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0
5769,133012.0,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCCOC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,0
5770,5469318.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O,0
5771,688477.0,C[C@@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0
5772,53276.0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1
5773,3397.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0
5774,6603853.0,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
5775,6603854.0,C[C@@H](Cc1ccc(C=O)cc1)NC[C@@H](O)c1ccc(O)c(NCO)c1,1
5776,119558.0,N[C@H](CCC(=O)NCS(=O)(=O)O)C(=O)O,0
5777,6603855.0,C[C@@H]1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,1
5778,145815.0,NC(=O)CC[C@@H](N)C(=O)O,0
5779,6603858.0,C/C=C1\C(=O)C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C,0
5780,6603859.0,NC(N)=N[C@H](CCC(=O)O)C(=O)O,0
5781,6603861.0,C[N+]1(C)CCO[C@@](O)(c2ccc(-c3ccc([C@]4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,0
5782,6603864.0,O[Si@](CCCN1CCCCC1)(c1ccc(F)cc1)C1CCCCC1,1
5783,736172.0,COc1cc([C@H](O)C(=O)O)ccc1O,0
5784,1738.0,COc1cc(CC(=O)O)ccc1O,0
5785,688029.0,COc1cc([C@H](O)CO)ccc1O,0
5786,3637.0,NNc1nncc2ccccc12,0
5787,1745.0,OCc1cnc[nH]1,0
5788,1748.0,COc1ccc(CCN)cc1O,0
5789,703684.0,Nc1c2c(nc3ccccc13)CCC[C@H]2O,0
5790,3639.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0
5791,54686776.0,O=c1cc(O)cc(/C=C\c2ccc(O)c(O)c2)o1,0
5792,6603871.0,CC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,0
5793,3035523.0,Oc1ccc(Cn2cc[nH]c2=S)cc1,0
5794,774.0,NCCc1cnc[nH]1,0
5795,123895.0,NC(=NCCC[C@H](N)C(=O)O)NO,0
5796,6603873.0,CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@@H](C(=O)NCC)[C@H](O)[C@@H]3O)c2n1,0
5797,6274.0,N[C@@H](Cc1cnc[nH]1)C(=O)O,0
5798,3657.0,NC(=O)NO,0
5799,1826.0,O=C(O)Cc1c[nH]c2ccc(O)cc12,0
5800,1663.0,NNCc1cccc(O)c1,0
5801,5202.0,NCCc1c[nH]c2ccc(O)cc12,0
5802,787.0,NO,0
5803,1742.0,NNC(=O)c1ccc(O)cc1,0
5804,4656.0,Clc1cc(I)cc(Cl)c1NC1=NCCN1,1
5805,6603874.0,C[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,0
5806,126280.0,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1
5807,6603875.0,CC(C)N[C@@H](C)Cc1ccc(I)cc1,1
5808,1340.0,O=c1[nH]ccc2c(O)cccc12,0
5809,6603879.0,C[NH2+]CCCCC[NH2+]CCC1C[C@H]2CCC[C@@H](C1)C2,0
5810,6603881.0,Fc1ccc(C(OCCCc2cnc[nH]2)c2ccc(F)cc2)cc1,1
5811,96215.0,O=C(O)Cc1cnc[nH]1,0
5812,5288600.0,COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,0
5813,55918.0,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,1
5814,3727.0,NC(=O)CI,0
5815,6603882.0,O=S(=O)(c1cccc2ncccc12)N1CCNCC1,0
5816,6603883.0,CC(C)[N+]1(C)[C@H]2CC[C@@H]1CC(C(=O)O[C@@H](CO)c1ccccc1)C2,0
5817,151582.0,CC(=O)[C@@]1(O)Cc2c(O)c3c(c(O)c2[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0
5818,6603884.0,Fc1ccc(CN(C2=NCCN2)c2c(Cl)cccc2Cl)cc1,1
5819,4216.0,O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1,1
5820,6603886.0,O=C(/C=C\c1ccc(O)cc1)c1ccc(O)cc1O,1
5821,3758.0,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,0
5822,135398700.0,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1,0
5823,6603891.0,CCn1ccnc1C[C@@H]1COc2ccccc2O1,1
5824,60860.0,NC(N)=NCc1cccc(I)c1,1
5825,3773.0,O=C(O)C1CCNCC1,0
5826,3802.0,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1cccnc1N2,0
5827,6603892.0,CCCn1c(C)c(C(=O)c2ccc3ccccc3c2)c2ccccc21,0
5829,6603895.0,CC(C)n1cc2c3c(cccc31)[C@@H]1C[C@H](C(=O)O[C@@H](C)[C@H](C)O)CN(C)[C@H]1C2,1
5830,5311254.0,CN1[C@H]2CC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,0
5831,6603896.0,Ic1ccccc1CN[C@@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,1
5832,6603898.0,FC(F)(F)c1cc(CO[C@@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,1
5833,54679302.0,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1ccc(Oc2ccccc2)cc1,0
5834,6603899.0,C[C@@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1,0
5835,3885.0,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,1
5836,6603901.0,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,0
5837,4605800.0,O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3,1
5838,4282258.0,CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21,1
5839,6603902.0,Cc1ccccc1N1CCN(S(=O)(=O)C[C@@]23CC[C@H](C[C@H]2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1,0
5840,433294.0,[Cl-].[Li+],0
5841,196664.0,CC(C)C[C@H](N)CSSC[C@@H](N)CC(C)C,1
5842,125328.0,c1ccc(CN2CCC3(CCCc4ccccc43)CC2)cc1,1
5843,9308.0,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O,0
5844,6603908.0,Cc1ccccc1N1C(=O)c2cc(S(=O)ON)c(Cl)cc2N[C@H]1C,0
5845,6603909.0,CC[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@@H]2N(C)C1,1
5846,6603910.0,CN1C[C@@H](CS(=O)(=O)N(C)C)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,1
5847,6603911.0,NCC[C@H]1CCC[C@H](CCN)N1,0
5848,5219.0,N=c1c[n+](N2CCOCC2)[n-]o1,0
5849,6603912.0,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)NCC3,1
5850,6603913.0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1,0
5851,6603914.0,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0
5852,6603915.0,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,1
5853,6603916.0,COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,1
5854,6603917.0,Cc1cccc(C)c1OC[C@@H](N)C(C)C,1
5855,3406.0,Cc1cn[nH]c1,0
5856,3661570.0,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,0
5857,20189.0,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0
5858,6603921.0,CC[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,1
5859,5353788.0,CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,0
5860,6603922.0,Cc1nnc2cc(-c3ccc(C(F)(F)F)cc3)cnn12,0
5861,6603923.0,NC(=O)c1ncn([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c1O,0
5862,5142.0,CSC(=N)N,0
5863,6603924.0,CC[N+](CC)(CC)COc1ccc(/C=C\c2ccccc2)cc1,0
5864,81825.0,COC(=O)[C@](C)(N)Cc1ccc(O)cc1,0
5865,6603925.0,CNc1ncnc2c1ncn2[C@H]1C[C@@H](OP(=O)([O-])O)[C@H](COP(=O)([O-])O)O1,0
5866,1669.0,COc1cc(CCN)ccc1O,0
5867,3614.0,Cn1cnc(CCN)c1,0
5868,6603926.0,CSC(N)=NCCC[C@@H](N)C(=O)O,0
5869,60663.0,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,1
5870,5284425.0,CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0
5871,6603928.0,CC(C)(CCP(=O)(O)O)C(=O)O,0
5872,6603929.0,COc1ccc(CCN(C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,0
5873,6603930.0,Cc1ccccc1/C=C\C1=NCCN1,1
5874,6603931.0,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O,0
5875,6603932.0,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H](O)CC[C@H]12,0
5876,6058.0,NCCS,0
5877,4212.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0
5878,1833.0,COc1ccc2[nH]cc(CCN)c2c1,0
5879,6603933.0,C[Se]C[C@@H](N)C(=O)O,0
5880,72430.0,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1,0
5881,5281672.0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0
5882,1390.0,Cn1ccnc1,0
5883,6603935.0,CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,0
5884,54686777.0,CC(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)ccc(N(C)C)c4C[C@H]3C[C@@H]12,0
5885,6541426.0,C[C@@H](CCc1ccccc1)N[C@@H](C)[C@H](O)c1ccc(O)cc1,1
5886,4552.0,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,0
5887,4551.0,O=c1onc2n1-c1cc(Br)ccc1OC2,0
5888,6603942.0,CC(C)c1cc(F)cc2c1C[C@](CCN(C)CCCc1nc3ccccc3[nH]1)(OC(=O)C1CC1)CC2,1
5889,4488.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0
5890,4495.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0
5892,6603944.0,CC1(C)CCC(NC(=O)[C@H](N)CCC(=O)O)CC1,0
5893,6568857.0,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3[C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)cc1,0
5894,6603947.0,Oc1ccc2c3c1O[C@@H]1[C@@H](O)CC[C@]4(O)[C@H](C2)N(CC2CCC2)CC[C@@]314,0
5895,1678.0,O=C(O)CC[N+](=O)[O-],0
5896,164441.0,COC(=O)[C@H](N)CCCN=C(N)N[N+](=O)[O-],0
5897,688100.0,COc1cc([C@@H](O)CN)ccc1O,0
5898,6603948.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,1
5899,4549642.0,CCCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1
5900,1871.0,O=Nc1ccc2oc(=O)ccc2c1,1
5901,4493.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0
5902,39214.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0
5903,6603950.0,CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1
5904,4628.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0
5905,5282759.0,CCCCCCC/C=C\CCCCCCCCC(=O)O,0
5906,5282106.0,CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,0
5907,6603951.0,NC(=O)CN1C[C@@H](O)CC1=O,0
5909,4615.0,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1
5910,6603953.0,Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0
5911,6603954.0,CCCN(CCc1ccccc1)[C@H]1CCc2c(O)cccc2C1,1
5912,1681.0,NCC#Cc1ccccc1,0
5913,6603956.0,OC[C@@H]1O[C@@H](n2cnc3c(Nc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,0
5914,6603961.0,N[C@H](Cc1cccc(-c2ccccc2CP(=O)(O)O)c1)C(=O)O,0
5915,64392.0,C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1.Cl,1
5916,6603962.0,Oc1cc(O)cc(/C=C\c2ccc(O)c(O)c2)c1,0
5917,4740.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
5918,160453.0,O=C(O)CC[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,0
5920,6603966.0,C[C@]12CC[C@@H]3[C@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@H]2C(=O)CO,0
5921,1922.0,Cn1c(=O)c2[nH]c(-c3ccccc3)nc2n(C)c1=O,0
5922,167760.0,CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,0
5923,6603969.0,C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0
5924,6041.0,CNC[C@H](O)c1cccc(O)c1,0
5925,4748.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
5926,2724160.0,C=C(C)[C@@H]1CC=C(C(=O)O)CC1,0
5927,6603971.0,CCCCCCCCCC(=O)N[C@@H](CN1CCOCC1)[C@@H](O)c1ccccc1,1
5928,1045.0,NCCCCN,0
5929,24352.0,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1
5930,6603972.0,COc1cc2nc(N3CC=[N+](C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0
5932,4814.0,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,0
5933,4311638.0,S=C([S-])N1CCCC1,0
5934,158614.0,O=C(O)[C@@H]1CCCN[C@H]1C(=O)O,0
5935,1853.0,O=c1[nH]c2ccccc2c2ccccc12,0
5936,6603974.0,CC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C,0
5937,4838.0,O=S(=O)(O)C1CCNCC1,0
5939,4938.0,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,0
5940,4991.0,CN(C)C(=O)Oc1ccc[n+](C)c1,0
5941,6603977.0,O=c1ccc2c(OCCCCc3ccccc3)c3ccoc3cc2o1,1
5942,5012.0,O=[N+]([O-])c1ccc2nc(N3CCNCC3)ccc2c1,0
5943,6603979.0,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1
5944,92766.0,COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,1
5945,5086.0,NCCNC(=O)c1ncsc1-c1cccc(F)c1,0
5946,3495594.0,O=C(c1cc(O)c(O)c([N+](=O)[O-])c1)c1ccccc1F,0
5947,5312145.0,CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,0
5948,65752.0,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,0
5949,5095.0,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1
5950,6603985.0,CCCCC[C@H](O)c1cccc(OCc2ccc3ccccc3n2)c1,0
5951,6603988.0,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@H](O)c1ccc(O)cc1,1
5952,6603989.0,CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,1
5953,6560181.0,C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,0
5954,1342.0,c1ccc2c(N3CCNCC3)cccc2c1,1
5955,1346.0,COc1ccccc1N1CCNCC1,0
5956,6603995.0,Nc1ncnc2c1ncn2[C@@H]1CCCO1,0
5957,135398579.0,C[C@H](O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1,0
5958,5191.0,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,1
5959,6603998.0,CN1CCc2cc(NC(=O)Nc3cccnc3)ccc21,1
5960,6603999.0,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccnc3ccccc13)CC2,0
5962,5472495.0,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,0
5963,6604000.0,COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,1
5964,131747.0,NC1CCN(c2cccc(Cl)n2)CC1,1
5965,638340.0,CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,0
5966,4306515.0,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,0
5967,5196.0,NNC(N)=O,0
5968,3006797.0,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,0
5969,6604002.0,C=CCN1C[C@@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,1
5970,6604004.0,CN1CCc2cc(O)c(O)cc2[C@H](c2ccccc2)C1,0
5971,6604005.0,Oc1ccc([C@@H]2CNCc3sccc32)cc1O,0
5972,121881.0,CCCCN1CCC(COC(=O)c2cc(Cl)c(N)c3c2OCCO3)CC1,1
5973,6604008.0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2(C)[C@H]2CC[C@]3(C)[C@H](CC[C@@]34CCC(=O)O4)[C@@H]21,0
5974,682802.0,CN=c1nc(-c2ccccc2)n(-c2ccccc2)s1,1
5975,5233.0,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,0
5976,194156.0,O=C(O)CCC(=O)N1CCC[C@H]1C(=O)O,0
5977,6604010.0,CC1CCN(CC[C@@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,1
5978,4564402.0,COc1ccc(CCCOc2cc(CCn3ccnc3)ccc2OC)cc1,1
5979,5314.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0
5980,6546298.0,C[N+]1(C)[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,0
5981,6604013.0,CCc1ccccc1OC[C@H](O)CN[C@@H]1CCc2ccccc2C1,1
5982,5567.0,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1
5983,6604019.0,CCN(CC)C(=O)N[C@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,1
5984,6604020.0,NC(=S)NCCC[C@@H](N)C(=O)O,0
5985,5614.0,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,0
5986,5520.0,CP(=O)([O-])C1=CC[NH2+]CC1,0
5987,6305.0,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0
5988,941650.0,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1
5989,5505.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0
5990,5382.0,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,0
5991,5420.0,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,0
5992,6604022.0,C[C@@H]1C(=O)N(C)C(=O)c2nc[nH]c21,0
5993,114924.0,CCCCCCCCCCCCCCSCC(=O)O,0
5994,5413.0,CC[N+](CC)(CC)CC,0
5995,5503.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0
5996,5610.0,NCCc1ccc(O)cc1,0
5997,5546.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0
5998,716126.0,c1ccc2c(c1)CCC[C@H]2C1=NCCN1,1
5999,439647.0,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,0
6000,135481025.0,C[C@H](O)[C@H](O)[C@@H]1CNc2nc(N)[nH]c(=O)c2N1,0
6001,5429.0,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0
6002,443758.0,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@H]1O,0
6003,6604025.0,N#C[C@@H](Cc1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,0
6004,5329255.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,0
6005,445125.0,O=C(O)CCCC[C@H]1CCSS1,0
6006,5533.0,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0
6007,667645.0,COc1cc(C=C(C#N)C#N)cc(O)c1O,0
6008,5328804.0,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,0
6009,2063.0,COc1ccc(C=C(C#N)C#N)cc1,0
6010,3311.0,CCSC(N)=Nc1ccc(C(F)(F)F)cc1,0
6011,2061.0,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,0
6012,667601.0,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,0
6013,5369.0,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccc(OCc3ccccn3)cc2c(=O)n1-c1ccc(N)cc1,0
